"RT","SERIALNO","DIVISION","SPORDER","PUMA","REGION","STATE","ADJINC","PWGTP","CIT","CITWP","COW","ENG","FER","GCL","GCM","GCR","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA","MIGSP","MSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","VPS","WAOB","Class"
"P","2023HU0929692",1,2,611,1,25,1019518,58,1,NA,1,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,0,30,1,1,2,1,2,2,1,2,1984,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,18,0,1,0,27700,35000,40,52,1,NA,2,32,142,NA,1,NA,1,NA,NA,1,1,4971,151,92,NA,NA,NA,1,1,NA,0,9645,NA,35000,62700,9,501,900,25,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1101126",1,1,609,1,25,1019518,96,1,NA,2,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,45,1,1,2,1,2,2,1,2,2012,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,115000,45,52,1,NA,2,22,51,NA,1,NA,1,6006,NA,1,1,8570,103,55,NA,600,25,1,1,NA,0,2400,3,115000,115000,50,501,800,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1118496",1,2,902,1,25,1019518,91,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1979,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,10100,1,NA,16,0,2,16800,0,0,NA,NA,2,NA,1,50,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,26900,25,315,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0594201",1,2,806,1,25,1019518,86,1,NA,5,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,5,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,95000,40,52,1,NA,2,84,261,NA,1,NA,1,5301,5200,1,3,9370,89,49,NA,NA,NA,6,1,NA,0,2850,4,95000,95000,36,501,800,25,1,2,3,9,9000,29,0,0,0,0,2,0,1,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0163133",1,2,703,1,25,1019518,44,4,1976,NA,NA,NA,1,NA,2,2,2,1,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1967,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,6000,1,NA,15,0,2,0,1300,0,NA,NA,2,1967,2,32,171,3,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,0,NA,4,0,7300,110,390,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,5,"No"
"P","2023HU1384027",1,2,703,1,25,1019518,100,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,45,1,1,2,1,2,2,1,2,2007,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,15,21,0,2,0,0,20000,20,52,1,NA,3,996,999,NA,1,NA,1,6107,NA,1,1,8191,85,37,NA,NA,NA,1,1,NA,0,3603,2,20000,20000,25,67,600,25,1,2,2,8,8000,15,0,0,0,0,1,0,1,0,0,2,1,NA,NA,NA,1,"No"
"P","2023HU0286772",1,1,1004,1,25,1019518,278,1,NA,1,NA,2,2,NA,NA,0,2,2,2,1,2,2,2,0,5,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,4800,0,1,NA,13,0,2,0,0,25000,20,5,1,NA,1,902,999,NA,1,NA,1,NA,NA,1,1,7580,95,55,NA,NA,NA,6,1,NA,0,3602,3,25000,29800,25,99,1000,25,2,1,1,2,3000,2,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0707082",1,1,608,1,25,1019518,77,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,35,NA,3,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,150000,50,52,1,NA,2,148,144,NA,NA,NA,1,5501,NA,1,1,7780,101,55,NA,NA,NA,6,1,NA,0,150,NA,150000,150000,36,501,800,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0094301",1,2,704,1,25,1019518,175,1,NA,1,1,2,NA,NA,NA,0,1,2,2,1,2,2,2,0,NA,NA,NA,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,3,0,0,0,2,13,13,0,2,0,0,0,NA,NA,2,NA,1,261,999,NA,NA,7,3,NA,NA,1,3,4971,NA,NA,1200,NA,NA,6,1,7,1,4720,4,0,0,25,93,NA,NA,1,1,3,8,8000,15,0,0,0,0,1,0,1,0,1,NA,NA,NA,NA,NA,1,"No"
"P","2023GQ0047461",1,1,1104,1,25,1019518,36,1,NA,NA,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,0,NA,NA,NA,NA,1,902,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0,0,25,NA,NA,NA,1,2,1,2,3000,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1136730",1,1,704,1,25,1019518,149,5,NA,1,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,30,1,1,1,1,2,2,1,2,2010,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,260000,40,52,1,2004,1,615,999,7,1,NA,1,2102,NA,1,1,6881,112,67,1450,NA,NA,1,2,NA,0,1021,NA,260000,260000,210,501,800,25,1,2,1,6,4015,4,0,1,0,0,1,0,0,0,0,1,2,NA,NA,NA,4,"No"
"P","2023HU0992633",1,2,705,1,25,1019518,185,5,NA,NA,4,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,1,1,2,2,1,2,2022,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,19,0,2,0,0,0,NA,NA,2,2021,1,222,999,8,NA,NA,6,NA,NA,1,7,NA,NA,NA,1200,NA,NA,1,2,NA,0,NA,4,0,0,313,87,NA,NA,1,2,1,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,3,"No"
"P","2023HU0926476",1,2,704,1,25,1019518,212,1,NA,1,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,5,NA,10,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,1,0,0,15000,25,52,1,NA,4,999,999,NA,NA,NA,1,NA,NA,1,1,5392,77,37,NA,NA,NA,6,1,NA,0,4720,NA,15000,15000,25,501,700,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1149892",1,1,1004,1,25,1019518,95,1,NA,NA,NA,NA,1,5,1,0,2,2,1,1,2,2,2,0,NA,NA,NA,2,1,2,2,2,2,2010,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,20000,1,NA,16,0,1,0,2400,0,NA,NA,2,NA,1,82,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,22400,25,141,NA,NA,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0375622",1,1,503,1,25,1019518,162,5,NA,6,4,2,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,11,1,1,2,2,1,2,2004,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,770,2,0,0,0,40,1,1,2018,1,360,999,8,NA,NA,1,NA,NA,1,1,8470,NA,NA,1210,NA,NA,1,2,NA,0,4600,3,770,770,362,7,500,25,2,1,4,9,9000,29,0,0,0,0,2,0,1,1,0,NA,NA,NA,NA,NA,3,"No"
"P","2023HU0381018",1,1,301,1,25,1019518,205,1,NA,1,NA,NA,NA,NA,NA,0,1,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,15,19,0,1,0,0,12000,30,24,NA,NA,4,999,999,NA,NA,NA,3,NA,NA,1,1,8590,NA,NA,NA,2400,22,6,1,NA,0,4435,NA,12000,12000,25,76,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1020647",1,1,610,1,25,1019518,36,1,NA,2,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,30,NA,2,2,1,2,2,1,2,1980,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,1,0,0,10000,12,44,1,NA,2,51,32,NA,NA,NA,1,NA,NA,1,1,7890,211,122,NA,NA,NA,1,1,NA,0,2360,NA,10000,10000,36,55,600,25,2,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0250071",1,1,704,1,25,1019518,52,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,1500,NA,NA,NA,2,1,2,2,2,2,1998,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,17000,0,NA,NA,NA,NA,4,999,999,NA,NA,NA,6,2304,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,18500,25,222,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0778641",1,1,606,1,25,1019518,52,1,NA,7,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,30,1,1,2,1,2,2,1,2,1999,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,23,0,2,0,0,148000,40,52,1,NA,1,490,999,NA,1,NA,1,3600,5200,1,1,8191,70,25,NA,NA,NA,1,1,NA,0,3090,2,148000,148000,25,501,600,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1260178",1,2,507,1,25,1019518,99,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,15,1,1,2,2,2,2,2,2,2016,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,20,0,2,0,0,90000,36,52,1,NA,1,84,999,NA,1,NA,1,NA,NA,1,1,8191,85,43,NA,NA,NA,3,1,NA,0,3255,4,90000,90000,25,501,500,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1127815",1,1,1103,1,25,1019518,148,1,NA,NA,NA,NA,2,NA,NA,0,1,2,1,1,2,2,2,0,NA,NA,NA,2,2,2,2,2,2,1980,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,20,0,1,0,0,0,NA,NA,2,NA,1,51,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,NA,0,0,25,0,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1253037",1,4,504,1,25,1019518,73,5,NA,NA,2,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,NA,NA,NA,1,1,2,2,1,2,1968,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,23,0,2,0,0,0,NA,NA,NA,2010,4,999,999,8,NA,NA,6,5200,NA,1,1,NA,NA,NA,5150,NA,NA,2,2,NA,0,NA,4,0,0,427,14,NA,NA,2,1,3,2,3000,2,0,0,1,0,1,0,0,0,0,1,2,NA,NA,NA,6,"No"
"P","2023GQ0019738",1,1,1301,1,25,1019518,201,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,5000,NA,NA,11,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,36000,50,52,1,NA,4,999,999,NA,NA,NA,1,4901,NA,1,1,9160,NA,NA,NA,NA,NA,6,1,NA,NA,2040,NA,36000,41000,25,262,1290,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,NA,2,2,NA,NA,NA,1,"No"
"P","2023GQ0151277",1,1,604,1,25,1019518,16,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,NA,NA,NA,2,2,2,2,2,2,1974,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,8000,1,NA,16,0,2,0,11900,0,NA,NA,NA,NA,3,996,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,900,25,3,1,NA,NA,NA,NA,0,19900,25,NA,NA,NA,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU1399395",1,3,1004,1,25,1019518,58,1,NA,1,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,10,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,20,0,2,0,0,30000,40,52,1,NA,2,26,84,NA,1,NA,1,NA,NA,1,1,7980,90,49,NA,NA,NA,6,1,NA,0,3310,4,30000,30000,25,501,1000,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0463214",1,1,601,1,25,1019518,263,5,NA,1,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,60,1,1,1,1,2,2,1,2,2006,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,120000,40,52,1,2001,1,615,999,7,1,NA,1,2414,NA,1,1,6970,106,55,1730,NA,NA,1,2,NA,0,1021,NA,120000,120000,210,501,900,25,1,2,2,6,4015,4,0,1,0,0,1,0,0,0,0,1,2,NA,NA,NA,4,"No"
"P","2023HU0477737",1,1,601,1,25,1019518,60,1,NA,NA,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1985,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,55000,1,NA,21,0,2,0,0,0,NA,NA,2,NA,2,142,50,NA,NA,NA,6,2307,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,55000,25,501,NA,NA,1,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0229281",1,1,403,1,25,1019518,333,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,10,1,1,2,3,1,2,1,2,2005,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,60000,60,52,1,NA,1,22,999,NA,1,NA,1,NA,NA,1,1,5680,78,37,NA,NA,NA,4,1,NA,0,9130,NA,60000,60000,37,382,400,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0251723",1,2,1201,1,25,1019518,162,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,25,1,1,2,1,2,2,1,2,2010,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,45000,40,52,1,NA,1,87,999,NA,1,NA,1,1901,NA,1,1,9170,93,49,NA,NA,NA,1,1,NA,0,51,4,45000,45000,34,501,1290,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0090319",1,2,608,1,25,1019518,88,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,3200,NA,NA,11,2,1,2,2,1,2,1981,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,300000,52,52,1,NA,4,999,999,NA,NA,NA,1,2408,NA,1,1,3380,NA,NA,NA,NA,NA,1,1,NA,0,51,NA,300000,303200,25,501,600,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1411149",1,2,801,1,25,1019518,62,5,NA,2,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,40,NA,2,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,0,2,0,0,60000,40,52,1,2019,1,144,999,8,NA,NA,1,3700,NA,1,1,7460,114,67,NA,NA,NA,6,2,NA,0,1760,4,60000,60000,132,388,600,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,5,"No"
"P","2023HU0031995",1,1,403,1,25,1019518,44,1,NA,NA,NA,NA,2,NA,NA,2,1,1,1,2,2,2,2,7800,NA,NA,NA,2,2,2,2,1,1,1959,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,16,0,2,0,21600,0,NA,NA,2,NA,1,939,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,4,0,29400,25,204,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1034918",1,2,201,1,25,1019518,223,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,1,1,2,2022,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,80000,48,52,1,NA,2,50,935,NA,NA,NA,1,6203,NA,1,1,6871,NA,NA,NA,290,25,1,1,NA,0,4820,4,80000,80000,25,501,290,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0012124",1,1,802,1,25,1019518,99,2,NA,2,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,15,3,1,1,1,2,2,1,2,2004,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,0,2,0,0,57000,40,52,1,1989,2,291,84,5,3,NA,1,3600,NA,1,3,8191,97,55,1200,NA,NA,1,1,NA,0,1650,2,57000,57000,72,501,800,25,1,2,2,9,9000,62,0,0,1,0,3,0,1,1,0,1,2,NA,NA,NA,2,"No"
"P","2023HU0633504",1,1,501,1,25,1019518,102,4,2022,1,1,NA,2,NA,NA,0,2,2,2,2,2,2,2,0,NA,NA,11,1,1,2,1,2,2,2023,1,2,1,1,1,0,0,0,0,0,3,3,1,1,2,0,0,0,1,NA,17,0,1,0,0,30000,60,52,1,1997,1,360,999,6,NA,NA,1,NA,NA,2,1,7690,NA,NA,1210,NA,NA,1,2,NA,0,4200,NA,30000,30000,362,124,500,25,2,2,4,9,9000,29,0,0,0,0,2,0,1,1,0,NA,NA,NA,NA,2,3,"No"
"P","2023HU1045772",1,1,905,1,25,1019518,51,1,NA,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,37700,NA,NA,NA,2,1,2,2,1,2,1978,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,12600,1,NA,21,0,1,0,0,0,NA,NA,2,NA,2,50,935,NA,NA,NA,6,6212,NA,1,1,7460,NA,NA,NA,NA,NA,1,1,NA,0,120,NA,0,50300,25,274,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0070285",1,1,100,1,25,1019518,103,1,NA,2,NA,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,3,0,0,0,1,NA,17,0,1,8200,3000,500,5,10,2,NA,1,51,999,NA,NA,NA,3,NA,NA,1,1,8370,NA,NA,NA,NA,NA,6,1,NA,0,4220,NA,500,11700,25,76,NA,NA,2,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU0055932",1,2,507,1,25,1019518,55,1,NA,7,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,10,1,1,2,1,2,2,1,2,1983,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,23,0,2,0,0,72000,60,52,1,NA,2,142,148,NA,1,NA,1,3600,5003,1,1,7480,102,61,NA,NA,NA,1,1,NA,0,3250,4,72000,72000,9,501,500,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0055728",1,3,704,1,25,1019518,54,1,NA,NA,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,12,12,0,2,0,0,0,NA,NA,NA,NA,1,51,999,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,1,1,NA,NA,NA,0,25,294,NA,NA,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0528185",1,3,1004,1,25,1019518,142,1,NA,NA,NA,2,NA,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,11,11,0,2,0,0,0,NA,NA,NA,NA,2,261,22,NA,NA,7,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,6,1,7,1,NA,NA,NA,0,33,64,NA,NA,2,1,4,9,9000,29,0,0,0,0,2,0,1,1,1,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU1098555",1,1,905,1,25,1019518,211,1,NA,2,NA,2,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,20,0,2,1300,0,0,NA,NA,2,NA,1,902,999,NA,NA,NA,6,NA,NA,1,1,8090,NA,NA,NA,NA,NA,6,1,NA,0,5740,2,0,1300,25,6,NA,NA,2,1,2,2,3000,2,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1010769",1,1,802,1,25,1019518,165,2,NA,NA,3,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,NA,NA,NA,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,20,0,1,NA,3,0,1,12300,0,0,NA,NA,2,2009,1,261,999,7,NA,NA,6,NA,NA,1,3,NA,NA,NA,1200,NA,NA,6,1,NA,0,NA,NA,0,12320,72,79,NA,NA,2,1,1,9,9000,62,0,0,1,0,3,0,1,1,0,NA,NA,NA,NA,NA,2,"No"
"P","2023HU1244044",1,2,905,1,25,1019518,327,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,5000,NA,NA,NA,2,1,2,2,1,2,1972,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,27000,1,NA,21,0,2,0,29100,0,NA,NA,2,NA,1,50,999,NA,NA,NA,6,6107,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,61100,25,501,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,1,"No"
"P","2023HU1358160",1,1,1103,1,25,1019518,55,3,NA,1,1,NA,2,NA,NA,2,2,1,1,2,2,2,2,0,10,1,1,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,5600,1,NA,16,0,1,0,14500,35000,36,52,1,1957,1,510,999,2,1,NA,1,NA,NA,1,1,8970,84,43,1069,NA,NA,6,1,NA,0,4500,NA,35000,55100,408,380,900,25,1,1,4,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,6,"No"
"P","2023HU1046057",1,1,401,1,25,1019518,101,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,40,1,1,2,1,2,2,1,2,1995,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,2,0,0,50000,50,52,1,NA,2,51,88,NA,1,NA,1,NA,NA,1,1,7770,102,55,NA,NA,NA,1,1,NA,0,5240,4,50000,50000,25,501,400,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1366724",1,2,503,1,25,1019518,71,5,NA,1,1,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,45,1,1,1,1,2,2,1,2,2019,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,16,21,0,2,0,0,65000,40,52,1,2019,1,152,999,8,1,NA,1,2601,NA,1,1,8660,109,61,1278,600,25,1,2,NA,0,5300,4,65000,65000,154,501,600,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,5,"No"
